 -221800    -6.071
 -221700    -6.174
 -221600    -5.980
 -221500    -5.674
 -221400    -5.146
 -221300    -4.925
 -221200    -4.899
 -221100    -4.991
 -221000    -4.823
 -220900    -4.483
 -220800    -4.387
 -220700    -4.552
 -220600    -4.853
 -220500    -4.952
 -220400    -4.761
 -220300    -4.413
 -220200    -4.276
 -220100    -4.267
 -220000    -4.320
 -219900    -4.361
 -219800    -3.841
 -219700    -3.254
 -219600    -2.859
 -219500    -3.243
 -219400    -3.253
 -219300    -3.114
 -219200    -2.976
 -219100    -2.915
 -219000    -2.923
 -218900    -3.031
 -218800    -3.203
 -218700    -3.226
 -218600    -2.850
 -218500    -2.449
 -218400    -2.175
 -218300    -2.077
 -218200    -1.987
 -218100    -1.890
 -218000    -1.944
 -217900    -2.085
 -217800    -2.036
 -217700    -1.188
 -217600    -1.197
 -217500    -1.148
 -217400    -1.062
 -217300    -0.940
 -217200    -0.942
 -217100    -1.114
 -217000    -1.189
 -216900    -0.973
 -216800    -1.044
 -216700    -1.324
 -216600    -1.859
 -216500    -2.120
 -216400    -2.130
 -216300    -2.154
 -216200    -2.383
 -216100    -2.303
 -216000    -1.974
 -215900    -1.629
 -215800    -1.548
 -215700    -1.636
 -215600    -1.198
 -215500    -0.918
 -215400    -1.006
 -215300    -1.189
 -215200    -1.345
 -215100    -1.544
 -215000    -1.556
 -214900    -1.362
 -214800    -1.302
 -214700    -1.372
 -214600    -1.565
 -214500    -1.604
 -214400    -1.473
 -214300    -1.404
 -214200    -1.445
 -214100    -1.527
 -214000    -1.531
 -213900    -1.360
 -213800    -1.449
 -213700    -1.975
 -213600    -1.888
 -213500    -1.732
 -213400    -1.711
 -213300    -1.826
 -213200    -1.867
 -213100    -1.512
 -213000    -1.645
 -212900    -2.001
 -212800    -1.760
 -212700    -1.642
 -212600    -1.825
 -212500    -2.043
 -212400    -2.089
 -212300    -2.154
 -212200    -1.841
 -212100    -1.982
 -212000    -2.010
 -211900    -2.407
 -211800    -2.734
 -211700    -2.551
 -211600    -2.286
 -211500    -2.498
 -211400    -2.551
 -211300    -2.621
 -211200    -2.658
 -211100    -2.542
 -211000    -2.205
 -210900    -2.144
 -210800    -2.292
 -210700    -2.630
 -210600    -2.849
 -210500    -2.834
 -210400    -2.665
 -210300    -2.640
 -210200    -2.530
 -210100    -2.893
 -210000    -3.325
 -209900    -3.550
 -209800    -3.504
 -209700    -3.702
 -209600    -3.607
 -209500    -3.366
 -209400    -3.084
 -209300    -2.903
 -209200    -3.053
 -209100    -3.554
 -209000    -3.614
 -208900    -3.568
 -208800    -3.598
 -208700    -3.590
 -208600    -3.659
 -208500    -3.753
 -208400    -3.771
 -208300    -3.796
 -208200    -4.304
 -208100    -4.119
 -208000    -4.063
 -207900    -4.212
 -207800    -4.509
 -207700    -4.479
 -207600    -4.416
 -207500    -4.407
 -207400    -4.478
 -207300    -4.340
 -207200    -4.298
 -207100    -4.320
 -207000    -4.355
 -206900    -4.278
 -206800    -4.531
 -206700    -4.637
 -206600    -4.573
 -206500    -4.397
 -206400    -4.597
 -206300    -4.857
 -206200    -5.026
 -206100    -4.952
 -206000    -4.583
 -205900    -4.400
 -205800    -4.322
 -205700    -4.231
 -205600    -3.993
 -205500    -3.738
 -205400    -3.654
 -205300    -3.683
 -205200    -3.674
 -205100    -3.559
 -205000    -3.256
 -204900    -2.925
 -204800    -2.670
 -204700    -2.703
 -204600    -2.997
 -204500    -3.178
 -204400    -3.246
 -204300    -2.918
 -204200    -2.751
 -204100    -2.927
 -204000    -3.070
 -203900    -2.998
 -203800    -2.890
 -203700    -2.719
 -203600    -2.451
 -203500    -2.538
 -203400    -2.399
 -203300    -2.055
 -203200    -1.946
 -203100    -2.182
 -203000    -2.426
 -202900    -2.425
 -202800    -2.304
 -202700    -2.379
 -202600    -2.538
 -202500    -2.511
 -202400    -2.580
 -202300    -2.443
 -202200    -1.784
 -202100    -1.855
 -202000    -2.213
 -201900    -2.203
 -201800    -2.162
 -201700    -2.154
 -201600    -2.030
 -201500    -2.069
 -201400    -1.856
 -201300    -1.566
 -201200    -2.003
 -201100    -2.605
 -201000    -2.777
 -200900    -2.833
 -200800    -2.824
 -200700    -2.585
 -200600    -2.443
 -200500    -2.203
 -200400    -2.121
 -200300    -2.577
 -200200    -2.977
 -200100    -2.758
 -200000    -2.716
 -199900    -2.945
 -199800    -2.809
 -199700    -3.110
 -199600    -3.498
 -199500    -3.496
 -199400    -3.499
 -199300    -3.690
 -199200    -3.759
 -199100    -3.355
 -199000    -2.989
 -198900    -3.059
 -198800    -3.231
 -198700    -3.235
 -198600    -3.436
 -198500    -3.727
 -198400    -3.808
 -198300    -3.804
 -198200    -3.847
 -198100    -4.023
 -198000    -4.324
 -197900    -4.400
 -197800    -4.443
 -197700    -4.834
 -197600    -4.866
 -197500    -4.814
 -197400    -4.880
 -197300    -5.030
 -197200    -5.143
 -197100    -4.895
 -197000    -4.277
 -196900    -4.286
 -196800    -4.816
 -196700    -5.384
 -196600    -5.446
 -196500    -5.643
 -196400    -5.720
 -196300    -5.688
 -196200    -5.592
 -196100    -5.699
 -196000    -5.757
 -195900    -5.832
 -195800    -5.946
 -195700    -5.893
 -195600    -5.646
 -195500    -5.276
 -195400    -4.902
 -195300    -4.812
 -195200    -4.882
 -195100    -5.094
 -195000    -5.159
 -194900    -4.888
 -194800    -4.258
 -194700    -4.729
 -194600    -4.911
 -194500    -4.729
 -194400    -4.629
 -194300    -4.876
 -194200    -5.193
 -194100    -5.543
 -194000    -5.775
 -193900    -5.884
 -193800    -5.864
 -193700    -5.701
 -193600    -6.059
 -193500    -6.470
 -193400    -6.703
 -193300    -6.335
 -193200    -6.235
 -193100    -6.062
 -193000    -5.755
 -192900    -5.369
 -192800    -5.814
 -192700    -5.991
 -192600    -5.963
 -192500    -5.826
 -192400    -5.558
 -192300    -5.186
 -192200    -4.928
 -192100    -4.874
 -192000    -5.042
 -191900    -5.440
 -191800    -5.383
 -191700    -5.469
 -191600    -5.535
 -191500    -5.482
 -191400    -5.353
 -191300    -5.213
 -191200    -4.832
 -191100    -4.159
 -191000    -3.648
 -190900    -3.876
 -190800    -4.549
 -190700    -4.723
 -190600    -4.782
 -190500    -4.827
 -190400    -5.279
 -190300    -5.759
 -190200    -6.083
 -190100    -6.460
 -190000    -6.335
 -189900    -6.152
 -189800    -6.170
 -189700    -6.636
 -189600    -6.927
 -189500    -7.050
 -189400    -6.941
 -189300    -6.493
 -189200    -6.598
 -189100    -6.861
 -189000    -7.178
 -188900    -7.439
 -188800    -7.493
 -188700    -7.659
 -188600    -7.902
 -188500    -7.697
 -188400    -7.728
 -188300    -7.845
 -188200    -7.866
 -188100    -7.381
 -188000    -7.024
 -187900    -7.031
 -187800    -7.330
 -187700    -7.600
 -187600    -7.855
 -187500    -8.105
 -187400    -7.905
 -187300    -7.602
 -187200    -7.273
 -187100    -7.338
 -187000    -7.638
 -186900    -7.968
 -186800    -8.073
 -186700    -7.847
 -186600    -7.815
 -186500    -8.137
 -186400    -8.008
 -186300    -7.962
 -186200    -7.973
 -186100    -7.916
 -186000    -7.768
 -185900    -7.824
 -185800    -8.419
 -185700    -8.627
 -185600    -8.506
 -185500    -7.972
 -185400    -7.812
 -185300    -7.933
 -185200    -8.219
 -185100    -8.128
 -185000    -7.929
 -184900    -7.841
 -184800    -8.168
 -184700    -8.514
 -184600    -8.246
 -184500    -7.102
 -184400    -7.304
 -184300    -7.724
 -184200    -8.036
 -184100    -7.816
 -184000    -7.972
 -183900    -8.121
 -183800    -8.199
 -183700    -8.178
 -183600    -7.926
 -183500    -7.725
 -183400    -8.063
 -183300    -8.393
 -183200    -8.333
 -183100    -7.769
 -183000    -7.718
 -182900    -7.503
 -182800    -7.464
 -182700    -8.045
 -182600    -7.794
 -182500    -7.602
 -182400    -7.594
 -182300    -7.944
 -182200    -7.921
 -182100    -7.676
 -182000    -7.270
 -181900    -7.001
 -181800    -6.798
 -181700    -6.735
 -181600    -6.650
 -181500    -6.193
 -181400    -5.860
 -181300    -6.547
 -181200    -6.790
 -181100    -6.399
 -181000    -5.691
 -180900    -5.338
 -180800    -5.584
 -180700    -5.640
 -180600    -5.678
 -180500    -5.990
 -180400    -6.406
 -180300    -6.282
 -180200    -6.340
 -180100    -6.343
 -180000    -6.365
 -179900    -6.095
 -179800    -5.457
 -179700    -5.340
 -179600    -6.013
 -179500    -6.633
 -179400    -6.922
 -179300    -6.882
 -179200    -6.666
 -179100    -6.763
 -179000    -7.300
 -178900    -7.909
 -178800    -8.335
 -178700    -8.285
 -178600    -8.194
 -178500    -8.166
 -178400    -8.120
 -178300    -7.710
 -178200    -7.391
 -178100    -7.175
 -178000    -7.043
 -177900    -6.940
 -177800    -7.334
 -177700    -7.417
 -177600    -7.234
 -177500    -6.915
 -177400    -6.882
 -177300    -7.014
 -177200    -7.071
 -177100    -7.216
 -177000    -7.455
 -176900    -7.220
 -176800    -7.428
 -176700    -7.558
 -176600    -7.561
 -176500    -7.499
 -176400    -7.366
 -176300    -7.460
 -176200    -7.446
 -176100    -7.229
 -176000    -7.221
 -175900    -7.060
 -175800    -6.472
 -175700    -6.060
 -175600    -6.378
 -175500    -7.220
 -175400    -6.887
 -175300    -6.353
 -175200    -6.149
 -175100    -6.088
 -175000    -5.990
 -174900    -5.980
 -174800    -6.264
 -174700    -6.109
 -174600    -5.983
 -174500    -5.995
 -174400    -6.102
 -174300    -6.389
 -174200    -6.766
 -174100    -6.819
 -174000    -6.007
 -173900    -5.778
 -173800    -6.108
 -173700    -6.725
 -173600    -7.072
 -173500    -6.983
 -173400    -7.106
 -173300    -6.935
 -173200    -7.148
 -173100    -7.482
 -173000    -7.675
 -172900    -7.510
 -172800    -7.613
 -172700    -7.593
 -172600    -7.549
 -172500    -7.634
 -172400    -8.107
 -172300    -8.147
 -172200    -8.102
 -172100    -7.950
 -172000    -7.632
 -171900    -7.172
 -171800    -6.947
 -171700    -7.141
 -171600    -7.046
 -171500    -6.252
 -171400    -6.196
 -171300    -6.920
 -171200    -7.696
 -171100    -7.471
 -171000    -6.874
 -170900    -6.728
 -170800    -7.240
 -170700    -6.907
 -170600    -6.273
 -170500    -6.158
 -170400    -6.460
 -170300    -6.908
 -170200    -7.249
 -170100    -7.007
 -170000    -6.668
 -169900    -6.794
 -169800    -6.642
 -169700    -6.184
 -169600    -5.564
 -169500    -5.293
 -169400    -5.918
 -169300    -6.295
 -169200    -6.330
 -169100    -6.330
 -169000    -6.531
 -168900    -6.881
 -168800    -6.997
 -168700    -6.863
 -168600    -6.747
 -168500    -6.885
 -168400    -6.642
 -168300    -6.644
 -168200    -6.962
 -168100    -7.341
 -168000    -7.664
 -167900    -7.909
 -167800    -8.037
 -167700    -7.986
 -167600    -7.960
 -167500    -7.898
 -167400    -7.786
 -167300    -7.971
 -167200    -8.176
 -167100    -8.349
 -167000    -8.275
 -166900    -7.826
 -166800    -7.890
 -166700    -7.727
 -166600    -7.992
 -166500    -8.275
 -166400    -8.143
 -166300    -8.356
 -166200    -8.423
 -166100    -8.235
 -166000    -8.099
 -165900    -8.531
 -165800    -8.562
 -165700    -8.339
 -165600    -8.100
 -165500    -7.951
 -165400    -7.821
 -165300    -8.208
