-2000000,0.722613937492825
-1999900,0.7317202043655486
-1999800,0.7408264712382724
-1999700,0.7499327381109961
-1999600,0.7590390049837198
-1999500,0.7681452718564434
-1999400,0.7772515387291672
-1999300,0.786357805601891
-1999200,0.7954640724746146
-1999100,0.8045703393473382
-1999000,0.813676606220062
-1998900,0.8129537126705104
-1998800,0.8122308191209588
-1998700,0.8115079255714072
-1998600,0.8107850320218556
-1998500,0.810062138472304
-1998400,0.8093392449227524
-1998300,0.8086163513732009
-1998200,0.8078934578236492
-1998100,0.8071705642740976
-1998000,0.806447670724546
-1997900,0.8435177342120774
-1997800,0.8805877976996088
-1997700,0.9176578611871402
-1997600,0.9547279246746716
-1997500,0.991797988162203
-1997400,1.0288680516497344
-1997300,1.0659381151372658
-1997200,1.1030081786247972
-1997100,1.1400782421123286
-1997000,1.17714830559986
-1996900,1.1372149107892597
-1996800,1.0972815159786597
-1996700,1.0573481211680598
-1996600,1.0174147263574596
-1996500,0.9774813315468595
-1996400,0.9375479367362594
-1996300,0.8976145419256593
-1996200,0.8576811471150592
-1996100,0.8177477523044591
-1996000,0.777814357493859
-1995900,0.8107805064067741
-1995800,0.8437466553196892
-1995700,0.8767128042326042
-1995600,0.9096789531455194
-1995500,0.9426451020584344
-1995400,0.9756112509713495
-1995300,1.0085773998842646
-1995200,1.0415435487971798
-1995100,1.0745096977100947
-1995000,1.10747584662301
-1994900,1.109704520781986
-1994800,1.1119331949409619
-1994700,1.114161869099938
-1994600,1.1163905432589138
-1994500,1.11861921741789
-1994400,1.120847891576866
-1994300,1.123076565735842
-1994200,1.125305239894818
-1994100,1.1275339140537939
-1994000,1.12976258821277
-1993900,1.144813555322774
-1993800,1.159864522432778
-1993700,1.174915489542782
-1993600,1.1899664566527859
-1993500,1.20501742376279
-1993400,1.220068390872794
-1993300,1.235119357982798
-1993200,1.250170325092802
-1993100,1.2652212922028059
-1993000,1.28027225931281
-1992900,1.304208641102669
-1992800,1.328145022892528
-1992700,1.352081404682387
-1992600,1.376017786472246
-1992500,1.3999541682621048
-1992400,1.4238905500519639
-1992300,1.4478269318418229
-1992200,1.471763313631682
-1992100,1.495699695421541
-1992000,1.5196360772114
-1991900,1.502565125844296
-1991800,1.485494174477192
-1991700,1.468423223110088
-1991600,1.4513522717429839
-1991500,1.43428132037588
-1991400,1.417210369008776
-1991300,1.400139417641672
-1991200,1.383068466274568
-1991100,1.365997514907464
-1991000,1.34892656354036
-1990900,1.355273759455031
-1990800,1.361620955369702
-1990700,1.3679681512843729
-1990600,1.374315347199044
-1990500,1.380662543113715
-1990400,1.387009739028386
-1990300,1.393356934943057
-1990200,1.3997041308577278
-1990100,1.4060513267723989
-1990000,1.41239852268707
-1989900,1.419406130408277
-1989800,1.426413738129484
-1989700,1.4334213458506908
-1989600,1.440428953571898
-1989500,1.447436561293105
-1989400,1.454444169014312
-1989300,1.4614517767355188
-1989200,1.468459384456726
-1989100,1.475466992177933
-1989000,1.48247459989914
-1988900,1.478430121672655
-1988800,1.47438564344617
-1988700,1.470341165219685
-1988600,1.4662966869932
-1988500,1.462252208766715
-1988400,1.4582077305402301
-1988300,1.454163252313745
-1988200,1.45011877408726
-1988100,1.446074295860775
-1988000,1.44202981763429
-1987900,1.416101951967948
-1987800,1.390174086301606
-1987700,1.3642462206352641
-1987600,1.3383183549689222
-1987500,1.31239048930258
-1987400,1.286462623636238
-1987300,1.260534757969896
-1987200,1.234606892303554
